fips,class,n,normalized_n,freq,primary_org_cat,TotalPopulation
28021,Community,1,1.0970927043335162e-4,0.08333333333333333,Religious,9115
28021,Foundations,2,2.1941854086670324e-4,0.16666666666666666,Religious,9115
28021,Political,1,1.0970927043335162e-4,0.08333333333333333,Religious,9115
28021,Religious,3,3.2912781130005483e-4,0.25,Religious,9115
28021,Social & Fraternal,3,3.2912781130005483e-4,0.25,Religious,9115
28021,Youth,1,1.0970927043335162e-4,0.08333333333333333,Religious,9115
28023,Healthcare,1,6.378364587319811e-5,0.07692307692307693,Religious,15678
28023,Hobby & Sports,1,6.378364587319811e-5,0.07692307692307693,Religious,15678
28023,Political,1,6.378364587319811e-5,0.07692307692307693,Religious,15678
28023,Religious,6,3.827018752391887e-4,0.46153846153846156,Religious,15678
28023,Social & Fraternal,4,2.5513458349279245e-4,0.3076923076923077,Religious,15678
28025,Arts & Cultural,1,5.328218243819267e-5,0.0625,Religious,18768
28025,Community,1,5.328218243819267e-5,0.0625,Religious,18768
28025,Education,3,1.5984654731457802e-4,0.1875,Religious,18768
28025,Healthcare,1,5.328218243819267e-5,0.0625,Religious,18768
28025,Hobby & Sports,1,5.328218243819267e-5,0.0625,Religious,18768
28025,Housing,1,5.328218243819267e-5,0.0625,Religious,18768
28025,Religious,4,2.1312872975277067e-4,0.25,Religious,18768
28025,Social & Fraternal,3,1.5984654731457802e-4,0.1875,Religious,18768
28025,Unions,1,5.328218243819267e-5,0.0625,Religious,18768
28027,Arts & Cultural,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Community,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Economic,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Education,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Healthcare,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Hobby & Sports,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Professional,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28027,Religious,3,1.3736892714867897e-4,0.23076923076923078,Religious,21839
28027,Social & Fraternal,2,9.157928476578598e-5,0.15384615384615385,Religious,21839
28027,Youth,1,4.578964238289299e-5,0.07692307692307693,Religious,21839
28029,Arts & Cultural,1,3.5145678838786774e-5,0.08333333333333333,Religious,28453
28029,Community,2,7.029135767757355e-5,0.16666666666666666,Religious,28453
28029,Hobby & Sports,1,3.5145678838786774e-5,0.08333333333333333,Religious,28453
28029,Professional,1,3.5145678838786774e-5,0.08333333333333333,Religious,28453
28029,Religious,4,1.405827153551471e-4,0.3333333333333333,Religious,28453
28029,Social & Fraternal,3,1.0543703651636032e-4,0.25,Religious,28453
28031,Education,3,1.6224109026012656e-4,0.23076923076923078,Social & Fraternal,18491
28031,Healthcare,1,5.4080363420042185e-5,0.07692307692307693,Social & Fraternal,18491
28031,Housing,1,5.4080363420042185e-5,0.07692307692307693,Social & Fraternal,18491
28031,Professional,1,5.4080363420042185e-5,0.07692307692307693,Social & Fraternal,18491
28031,Research & Think Tank,1,5.4080363420042185e-5,0.07692307692307693,Social & Fraternal,18491
28031,Social & Fraternal,6,3.244821805202531e-4,0.46153846153846156,Social & Fraternal,18491
28033,Arts & Cultural,3,1.6373758323327147e-5,0.017964071856287425,Religious,183220
28033,Community,11,6.003711385219954e-5,0.0658682634730539,Religious,183220
28033,Economic,7,3.8205436087763344e-5,0.041916167664670656,Religious,183220
28033,Education,27,1.4736382490994433e-4,0.16167664670658682,Religious,183220
28033,Foundations,5,2.7289597205545246e-5,0.029940119760479042,Religious,183220
28033,Healthcare,6,3.2747516646654295e-5,0.03592814371257485,Religious,183220
28033,Hobby & Sports,17,9.278463049885384e-5,0.10179640718562874,Religious,183220
28033,Housing,2,1.0915838882218098e-5,0.011976047904191617,Religious,183220
28033,Political,1,5.457919441109049e-6,0.005988023952095809,Religious,183220
28033,Professional,6,3.2747516646654295e-5,0.03592814371257485,Religious,183220
28033,Religious,42,2.2923261652658006e-4,0.25149700598802394,Religious,183220
28033,Research & Think Tank,1,5.457919441109049e-6,0.005988023952095809,Religious,183220
28033,Social & Fraternal,29,1.5827966379216242e-4,0.17365269461077845,Religious,183220
28033,Unions,3,1.6373758323327147e-5,0.017964071856287425,Religious,183220
28033,Youth,7,3.8205436087763344e-5,0.041916167664670656,Religious,183220
28035,Arts & Cultural,1,1.2862894408499801e-5,0.010416666666666666,Social & Fraternal,77743
28035,Community,7,9.00402608594986e-5,0.07291666666666667,Social & Fraternal,77743
28035,Economic,6,7.71773664509988e-5,0.0625,Social & Fraternal,77743
28035,Education,11,1.414918384934978e-4,0.11458333333333333,Social & Fraternal,77743
28035,Healthcare,2,2.5725788816999603e-5,0.020833333333333332,Social & Fraternal,77743
28035,Hobby & Sports,4,5.1451577633999205e-5,0.041666666666666664,Social & Fraternal,77743
28035,Political,1,1.2862894408499801e-5,0.010416666666666666,Social & Fraternal,77743
28035,Professional,2,2.5725788816999603e-5,0.020833333333333332,Social & Fraternal,77743
28035,Religious,18,2.315320993529964e-4,0.1875,Social & Fraternal,77743
28035,Research & Think Tank,2,2.5725788816999603e-5,0.020833333333333332,Social & Fraternal,77743
28035,Social & Fraternal,39,5.016528819314922e-4,0.40625,Social & Fraternal,77743
28035,Unions,1,1.2862894408499801e-5,0.010416666666666666,Social & Fraternal,77743
28035,Youth,2,2.5725788816999603e-5,0.020833333333333332,Social & Fraternal,77743
28037,Hobby & Sports,1,1.2978585334198572e-4,0.5,Hobby & Sports,7705
28037,Professional,1,1.2978585334198572e-4,0.5,Hobby & Sports,7705
28039,Community,1,4.122011541632317e-5,0.07142857142857142,Religious,24260
28039,Economic,1,4.122011541632317e-5,0.07142857142857142,Religious,24260
28039,Housing,1,4.122011541632317e-5,0.07142857142857142,Religious,24260
28039,Religious,6,2.47320692497939e-4,0.42857142857142855,Religious,24260
28039,Social & Fraternal,4,1.6488046166529267e-4,0.2857142857142857,Religious,24260
28039,Youth,1,4.122011541632317e-5,0.07142857142857142,Religious,24260
28041,Economic,1,7.324397568300007e-5,0.3333333333333333,Economic,13653
28041,Religious,1,7.324397568300007e-5,0.3333333333333333,Economic,13653
28041,Unions,1,7.324397568300007e-5,0.3333333333333333,Economic,13653
28043,Community,1,4.625132972572962e-5,0.07142857142857142,Social & Fraternal,21621
28043,Economic,3,1.3875398917718884e-4,0.21428571428571427,Social & Fraternal,21621
28043,Education,2,9.250265945145924e-5,0.14285714285714285,Social & Fraternal,21621
28043,Religious,2,9.250265945145924e-5,0.14285714285714285,Social & Fraternal,21621
28043,Social & Fraternal,5,2.3125664862864808e-4,0.35714285714285715,Social & Fraternal,21621
28043,Unions,1,4.625132972572962e-5,0.07142857142857142,Social & Fraternal,21621
28045,Arts & Cultural,4,8.71250898477489e-5,0.08333333333333333,Social & Fraternal,45911
28045,Community,4,8.71250898477489e-5,0.08333333333333333,Social & Fraternal,45911
28045,Economic,3,6.534381738581168e-5,0.0625,Social & Fraternal,45911
28045,Education,2,4.356254492387445e-5,0.041666666666666664,Social & Fraternal,45911
28045,Healthcare,3,6.534381738581168e-5,0.0625,Social & Fraternal,45911
28045,Hobby & Sports,5,1.0890636230968614e-4,0.10416666666666667,Social & Fraternal,45911
28045,Housing,3,6.534381738581168e-5,0.0625,Social & Fraternal,45911
28045,Professional,1,2.1781272461937225e-5,0.020833333333333332,Social & Fraternal,45911
28045,Religious,8,1.742501796954978e-4,0.16666666666666666,Social & Fraternal,45911
28045,Research & Think Tank,1,2.1781272461937225e-5,0.020833333333333332,Social & Fraternal,45911
28045,Social & Fraternal,11,2.395939970813095e-4,0.22916666666666666,Social & Fraternal,45911
28045,Youth,3,6.534381738581168e-5,0.0625,Social & Fraternal,45911
28047,Arts & Cultural,5,2.411009634394499e-5,0.02617801047120419,Social & Fraternal,207382
28047,Community,16,7.715230830062397e-5,0.08376963350785341,Social & Fraternal,207382
28047,Economic,8,3.8576154150311986e-5,0.041884816753926704,Social & Fraternal,207382
28047,Education,12,5.786423122546798e-5,0.06282722513089005,Social & Fraternal,207382
28047,Foundations,4,1.9288077075155993e-5,0.020942408376963352,Social & Fraternal,207382
28047,Healthcare,8,3.8576154150311986e-5,0.041884816753926704,Social & Fraternal,207382
28047,Hobby & Sports,4,1.9288077075155993e-5,0.020942408376963352,Social & Fraternal,207382
28047,Housing,3,1.4466057806366995e-5,0.015706806282722512,Social & Fraternal,207382
28047,Political,4,1.9288077075155993e-5,0.020942408376963352,Social & Fraternal,207382
28047,Professional,8,3.8576154150311986e-5,0.041884816753926704,Social & Fraternal,207382
28047,Religious,46,2.2181288636429392e-4,0.24083769633507854,Social & Fraternal,207382
28047,Research & Think Tank,1,4.822019268788998e-6,0.005235602094240838,Social & Fraternal,207382
28047,Social & Fraternal,59,2.844991368585509e-4,0.3089005235602094,Social & Fraternal,207382
28047,Unions,10,4.822019268788998e-5,0.05235602094240838,Social & Fraternal,207382
28047,Youth,3,1.4466057806366995e-5,0.015706806282722512,Social & Fraternal,207382
28049,Arts & Cultural,15,6.499922000935988e-5,0.03289473684210526,Religious,230772
28049,Community,21,9.099890801310385e-5,0.046052631578947366,Religious,230772
28049,Economic,25,1.0833203334893314e-4,0.05482456140350877,Religious,230772
28049,Education,35,1.516648466885064e-4,0.07675438596491228,Religious,230772
28049,Foundations,20,8.666562667914652e-5,0.043859649122807015,Religious,230772
28049,Healthcare,29,1.2566515868476244e-4,0.06359649122807018,Religious,230772
28049,Hobby & Sports,16,6.933250134331721e-5,0.03508771929824561,Religious,230772
28049,Housing,8,3.4666250671658604e-5,0.017543859649122806,Religious,230772
28049,Political,24,1.0399875201497582e-4,0.05263157894736842,Religious,230772
28049,Professional,45,1.9499766002807967e-4,0.09868421052631579,Religious,230772
28049,Religious,96,4.159950080599033e-4,0.21052631578947367,Religious,230772
28049,Research & Think Tank,16,6.933250134331721e-5,0.03508771929824561,Religious,230772
28049,Social & Fraternal,79,3.4232922538262873e-4,0.17324561403508773,Religious,230772
28049,Unions,10,4.333281333957326e-5,0.021929824561403508,Religious,230772
28049,Youth,17,7.366578267727453e-5,0.03728070175438596,Religious,230772
28051,Community,2,1.1598909702487966e-4,0.18181818181818182,Community,17243
28051,Education,1,5.799454851243983e-5,0.09090909090909091,Community,17243
28051,Healthcare,2,1.1598909702487966e-4,0.18181818181818182,Community,17243
28051,Political,2,1.1598909702487966e-4,0.18181818181818182,Community,17243
28051,Research & Think Tank,1,5.799454851243983e-5,0.09090909090909091,Community,17243
28051,Social & Fraternal,2,1.1598909702487966e-4,0.18181818181818182,Community,17243
28051,Unions,1,5.799454851243983e-5,0.09090909090909091,Community,17243
28053,Social & Fraternal,2,2.5265285497726126e-4,1,Social & Fraternal,7916
28055,Community,1,9.000900090009e-4,0.3333333333333333,Community,1111
28055,Education,1,9.000900090009e-4,0.3333333333333333,Community,1111
28055,Healthcare,1,9.000900090009e-4,0.3333333333333333,Community,1111
28057,Community,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Economic,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Education,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Political,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Professional,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Research & Think Tank,1,4.19058793948791e-5,0.08333333333333333,Social & Fraternal,23863
28057,Social & Fraternal,6,2.5143527636927463e-4,0.5,Social & Fraternal,23863
28059,Arts & Cultural,2,1.3986698649584245e-5,0.02127659574468085,Religious,142993
28059,Community,3,2.098004797437637e-5,0.031914893617021274,Religious,142993
28059,Economic,3,2.098004797437637e-5,0.031914893617021274,Religious,142993
28059,Education,2,1.3986698649584245e-5,0.02127659574468085,Religious,142993
28059,Foundations,4,2.797339729916849e-5,0.0425531914893617,Religious,142993
28059,Healthcare,6,4.196009594875274e-5,0.06382978723404255,Religious,142993
28059,Hobby & Sports,5,3.496674662396061e-5,0.05319148936170213,Religious,142993
28059,Political,1,6.9933493247921226e-6,0.010638297872340425,Religious,142993
28059,Professional,3,2.098004797437637e-5,0.031914893617021274,Religious,142993
28059,Religious,25,1.7483373311980306e-4,0.26595744680851063,Religious,142993
28059,Research & Think Tank,1,6.9933493247921226e-6,0.010638297872340425,Religious,142993
28059,Social & Fraternal,25,1.7483373311980306e-4,0.26595744680851063,Religious,142993
28059,Unions,4,2.797339729916849e-5,0.0425531914893617,Religious,142993
28059,Youth,10,6.993349324792122e-5,0.10638297872340426,Religious,142993
28061,Economic,1,6.0953309764720226e-5,0.16666666666666666,Social & Fraternal,16406
28061,Healthcare,1,6.0953309764720226e-5,0.16666666666666666,Social & Fraternal,16406
28061,Social & Fraternal,4,2.438132390588809e-4,0.6666666666666666,Social & Fraternal,16406
28063,Economic,1,1.372495196266813e-4,0.14285714285714285,Social & Fraternal,7286
28063,Education,1,1.372495196266813e-4,0.14285714285714285,Social & Fraternal,7286
28063,Social & Fraternal,4,5.489980785067252e-4,0.5714285714285714,Social & Fraternal,7286
28063,Youth,1,1.372495196266813e-4,0.14285714285714285,Social & Fraternal,7286
28065,Housing,1,8.793527963418924e-5,0.14285714285714285,Social & Fraternal,11372
28065,Professional,1,8.793527963418924e-5,0.14285714285714285,Social & Fraternal,11372
28065,Religious,1,8.793527963418924e-5,0.14285714285714285,Social & Fraternal,11372
28065,Research & Think Tank,1,8.793527963418924e-5,0.14285714285714285,Social & Fraternal,11372
28065,Social & Fraternal,2,1.7587055926837847e-4,0.2857142857142857,Social & Fraternal,11372
28065,Unions,1,8.793527963418924e-5,0.14285714285714285,Social & Fraternal,11372
28067,Community,3,4.4527562561225396e-5,0.06976744186046512,Religious,67374
28067,Economic,2,2.96850417074836e-5,0.046511627906976744,Religious,67374
28067,Education,5,7.421260426870899e-5,0.11627906976744186,Religious,67374
28067,Foundations,1,1.48425208537418e-5,0.023255813953488372,Religious,67374
28067,Healthcare,1,1.48425208537418e-5,0.023255813953488372,Religious,67374
28067,Hobby & Sports,6,8.905512512245079e-5,0.13953488372093023,Religious,67374
28067,Professional,1,1.48425208537418e-5,0.023255813953488372,Religious,67374
28067,Religious,11,1.6326772939115978e-4,0.2558139534883721,Religious,67374
28067,Social & Fraternal,10,1.4842520853741798e-4,0.23255813953488372,Religious,67374
28067,Unions,2,2.96850417074836e-5,0.046511627906976744,Religious,67374
28067,Youth,1,1.48425208537418e-5,0.023255813953488372,Religious,67374
28069,Economic,1,1.0856584518510477e-4,0.16666666666666666,Social & Fraternal,9211
28069,Political,1,1.0856584518510477e-4,0.16666666666666666,Social & Fraternal,9211
28069,Professional,1,1.0856584518510477e-4,0.16666666666666666,Social & Fraternal,9211
28069,Religious,1,1.0856584518510477e-4,0.16666666666666666,Social & Fraternal,9211
28069,Social & Fraternal,2,2.1713169037020953e-4,0.3333333333333333,Social & Fraternal,9211
28071,Arts & Cultural,4,7.177849157499955e-5,0.056338028169014086,Social & Fraternal,55727
28071,Economic,4,7.177849157499955e-5,0.056338028169014086,Social & Fraternal,55727
28071,Education,4,7.177849157499955e-5,0.056338028169014086,Social & Fraternal,55727
28071,Foundations,3,5.3833868681249665e-5,0.04225352112676056,Social & Fraternal,55727
28071,Healthcare,3,5.3833868681249665e-5,0.04225352112676056,Social & Fraternal,55727
28071,Hobby & Sports,2,3.588924578749978e-5,0.028169014084507043,Social & Fraternal,55727
28071,Housing,1,1.794462289374989e-5,0.014084507042253521,Social & Fraternal,55727
28071,Political,1,1.794462289374989e-5,0.014084507042253521,Social & Fraternal,55727
28071,Professional,6,1.0766773736249933e-4,0.08450704225352113,Social & Fraternal,55727
28071,Religious,8,1.435569831499991e-4,0.11267605633802817,Social & Fraternal,55727
28071,Research & Think Tank,2,3.588924578749978e-5,0.028169014084507043,Social & Fraternal,55727
28071,Social & Fraternal,30,5.383386868124966e-4,0.4225352112676056,Social & Fraternal,55727
28071,Unions,1,1.794462289374989e-5,0.014084507042253521,Social & Fraternal,55727
28071,Youth,2,3.588924578749978e-5,0.028169014084507043,Social & Fraternal,55727
28073,Arts & Cultural,2,3.144159723313944e-5,0.03333333333333333,Social & Fraternal,63610
28073,Community,3,4.7162395849709165e-5,0.05,Social & Fraternal,63610
28073,Economic,1,1.572079861656972e-5,0.016666666666666666,Social & Fraternal,63610
28073,Education,4,6.288319446627888e-5,0.06666666666666667,Social & Fraternal,63610
28073,Healthcare,2,3.144159723313944e-5,0.03333333333333333,Social & Fraternal,63610
28073,Hobby & Sports,5,7.860399308284861e-5,0.08333333333333333,Social & Fraternal,63610
28073,Housing,1,1.572079861656972e-5,0.016666666666666666,Social & Fraternal,63610
28073,Political,1,1.572079861656972e-5,0.016666666666666666,Social & Fraternal,63610
28073,Professional,6,9.432479169941833e-5,0.1,Social & Fraternal,63610
28073,Religious,14,2.200911806319761e-4,0.23333333333333334,Social & Fraternal,63610
28073,Social & Fraternal,17,2.6725357648168526e-4,0.2833333333333333,Social & Fraternal,63610
28073,Unions,2,3.144159723313944e-5,0.03333333333333333,Social & Fraternal,63610
28073,Youth,2,3.144159723313944e-5,0.03333333333333333,Social & Fraternal,63610
28075,Arts & Cultural,1,1.3558218992353165e-5,0.011235955056179775,Religious,73756
28075,Community,5,6.779109496176583e-5,0.056179775280898875,Religious,73756
28075,Economic,2,2.711643798470633e-5,0.02247191011235955,Religious,73756
28075,Education,5,6.779109496176583e-5,0.056179775280898875,Religious,73756
28075,Foundations,4,5.423287596941266e-5,0.0449438202247191,Religious,73756
28075,Healthcare,4,5.423287596941266e-5,0.0449438202247191,Religious,73756
28075,Hobby & Sports,6,8.134931395411899e-5,0.06741573033707865,Religious,73756
28075,Housing,1,1.3558218992353165e-5,0.011235955056179775,Religious,73756
28075,Professional,6,8.134931395411899e-5,0.06741573033707865,Religious,73756
28075,Religious,27,3.6607191279353546e-4,0.30337078651685395,Religious,73756
28075,Research & Think Tank,1,1.3558218992353165e-5,0.011235955056179775,Religious,73756
28075,Social & Fraternal,21,2.847225988394165e-4,0.23595505617977527,Religious,73756
28075,Unions,3,4.0674656977059496e-5,0.033707865168539325,Religious,73756
28075,Youth,3,4.0674656977059496e-5,0.033707865168539325,Religious,73756
28077,Hobby & Sports,1,8.295313148071339e-5,0.2,Social & Fraternal,12055
28077,Political,1,8.295313148071339e-5,0.2,Social & Fraternal,12055
28077,Religious,1,8.295313148071339e-5,0.2,Social & Fraternal,12055
28077,Social & Fraternal,2,1.6590626296142678e-4,0.4,Social & Fraternal,12055
28079,Healthcare,1,4.661570016781652e-5,0.07142857142857142,Social & Fraternal,21452
28079,Hobby & Sports,2,9.323140033563304e-5,0.14285714285714285,Social & Fraternal,21452
28079,Religious,2,9.323140033563304e-5,0.14285714285714285,Social & Fraternal,21452
28079,Social & Fraternal,8,3.7292560134253216e-4,0.5714285714285714,Social & Fraternal,21452
28079,Youth,1,4.661570016781652e-5,0.07142857142857142,Social & Fraternal,21452
28081,Arts & Cultural,3,3.597639948193985e-5,0.046153846153846156,Social & Fraternal,83388
28081,Community,1,1.1992133160646616e-5,0.015384615384615385,Social & Fraternal,83388
28081,Economic,2,2.398426632129323e-5,0.03076923076923077,Social & Fraternal,83388
28081,Education,2,2.398426632129323e-5,0.03076923076923077,Social & Fraternal,83388
28081,Foundations,1,1.1992133160646616e-5,0.015384615384615385,Social & Fraternal,83388
28081,Healthcare,10,1.1992133160646616e-4,0.15384615384615385,Social & Fraternal,83388
28081,Hobby & Sports,4,4.796853264258646e-5,0.06153846153846154,Social & Fraternal,83388
28081,Political,4,4.796853264258646e-5,0.06153846153846154,Social & Fraternal,83388
28081,Professional,4,4.796853264258646e-5,0.06153846153846154,Social & Fraternal,83388
28081,Religious,10,1.1992133160646616e-4,0.15384615384615385,Social & Fraternal,83388
28081,Social & Fraternal,15,1.7988199740969925e-4,0.23076923076923078,Social & Fraternal,83388
28081,Unions,4,4.796853264258646e-5,0.06153846153846154,Social & Fraternal,83388
28081,Youth,5,5.996066580323308e-5,0.07692307692307693,Social & Fraternal,83388
28083,Arts & Cultural,1,3.5020136578532657e-5,0.04,Social & Fraternal,28555
28083,Community,1,3.5020136578532657e-5,0.04,Social & Fraternal,28555
28083,Education,3,1.0506040973559796e-4,0.12,Social & Fraternal,28555
28083,Healthcare,3,1.0506040973559796e-4,0.12,Social & Fraternal,28555
28083,Hobby & Sports,1,3.5020136578532657e-5,0.04,Social & Fraternal,28555
28083,Professional,1,3.5020136578532657e-5,0.04,Social & Fraternal,28555
28083,Religious,5,1.751006828926633e-4,0.2,Social & Fraternal,28555
28083,Research & Think Tank,2,7.004027315706531e-5,0.08,Social & Fraternal,28555
28083,Social & Fraternal,7,2.451409560497286e-4,0.28,Social & Fraternal,28555
28083,Youth,1,3.5020136578532657e-5,0.04,Social & Fraternal,28555
28085,Economic,2,5.729017473503294e-5,0.07407407407407407,Social & Fraternal,34910
28085,Education,5,1.4322543683758235e-4,0.18518518518518517,Social & Fraternal,34910
28085,Foundations,1,2.864508736751647e-5,0.037037037037037035,Social & Fraternal,34910
28085,Hobby & Sports,2,5.729017473503294e-5,0.07407407407407407,Social & Fraternal,34910
28085,Professional,1,2.864508736751647e-5,0.037037037037037035,Social & Fraternal,34910
28085,Religious,6,1.7187052420509884e-4,0.2222222222222222,Social & Fraternal,34910
28085,Social & Fraternal,9,0.00025780578630764823,0.3333333333333333,Social & Fraternal,34910
28085,Unions,1,2.864508736751647e-5,0.037037037037037035,Social & Fraternal,34910
28087,Arts & Cultural,1,1.697677577074562e-5,0.015384615384615385,Religious,58904
28087,Community,4,6.790710308298248e-5,0.06153846153846154,Religious,58904
28087,Education,3,5.093032731223686e-5,0.046153846153846156,Religious,58904
28087,Foundations,1,1.697677577074562e-5,0.015384615384615385,Religious,58904
28087,Healthcare,5,8.48838788537281e-5,0.07692307692307693,Religious,58904
28087,Hobby & Sports,7,1.1883743039521934e-4,0.1076923076923077,Religious,58904
28087,Housing,3,5.093032731223686e-5,0.046153846153846156,Religious,58904
28087,Professional,2,3.395355154149124e-5,0.03076923076923077,Religious,58904
28087,Religious,17,2.886051881026755e-4,0.26153846153846155,Religious,58904
28087,Social & Fraternal,16,2.7162841233192993e-4,0.24615384615384617,Religious,58904
28087,Youth,6,1.0186065462447372e-4,0.09230769230769231,Religious,58904
28089,Arts & Cultural,6,5.542827581110044e-5,0.031746031746031744,Social & Fraternal,108248
28089,Community,6,5.542827581110044e-5,0.031746031746031744,Social & Fraternal,108248
28089,Economic,2,1.8476091937033477e-5,0.010582010582010581,Social & Fraternal,108248
28089,Education,14,1.2933264355923435e-4,0.07407407407407407,Social & Fraternal,108248
28089,Foundations,8,7.390436774813391e-5,0.042328042328042326,Social & Fraternal,108248
28089,Healthcare,14,1.2933264355923435e-4,0.07407407407407407,Social & Fraternal,108248
28089,Hobby & Sports,10,9.238045968516739e-5,0.05291005291005291,Social & Fraternal,108248
28089,Housing,6,5.542827581110044e-5,0.031746031746031744,Social & Fraternal,108248
28089,Political,6,5.542827581110044e-5,0.031746031746031744,Social & Fraternal,108248
28089,Professional,24,2.2171310324440175e-4,0.12698412698412698,Social & Fraternal,108248
28089,Religious,25,2.309511492129185e-4,0.13227513227513227,Social & Fraternal,108248
28089,Research & Think Tank,14,1.2933264355923435e-4,0.07407407407407407,Social & Fraternal,108248
28089,Social & Fraternal,48,4.434262064888035e-4,0.25396825396825395,Social & Fraternal,108248
28089,Youth,6,5.542827581110044e-5,0.031746031746031744,Social & Fraternal,108248
28091,Community,2,8.127107968629363e-5,0.13333333333333333,Social & Fraternal,24609
28091,Hobby & Sports,2,8.127107968629363e-5,0.13333333333333333,Social & Fraternal,24609
28091,Housing,1,4.0635539843146815e-5,0.06666666666666667,Social & Fraternal,24609
28091,Political,1,4.0635539843146815e-5,0.06666666666666667,Social & Fraternal,24609
28091,Religious,3,1.2190661952944045e-4,0.2,Social & Fraternal,24609
28091,Social & Fraternal,6,2.438132390588809e-4,0.4,Social & Fraternal,24609
28093,Arts & Cultural,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Community,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Economic,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Education,7,2.0569480767535482e-4,0.21212121212121213,Education,34031
28093,Healthcare,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Hobby & Sports,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Professional,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28093,Religious,4,1.1753989010020276e-4,0.12121212121212122,Education,34031
28093,Social & Fraternal,7,2.0569480767535482e-4,0.21212121212121213,Education,34031
28093,Unions,1,2.938497252505069e-5,0.030303030303030304,Education,34031
28093,Youth,2,5.876994505010138e-5,0.06060606060606061,Education,34031
28095,Arts & Cultural,1,2.9029261495587553e-5,0.038461538461538464,Social & Fraternal,34448
28095,Community,1,2.9029261495587553e-5,0.038461538461538464,Social & Fraternal,34448
28095,Economic,1,2.9029261495587553e-5,0.038461538461538464,Social & Fraternal,34448
28095,Education,3,8.708778448676266e-5,0.11538461538461539,Social & Fraternal,34448
28095,Hobby & Sports,1,2.9029261495587553e-5,0.038461538461538464,Social & Fraternal,34448
28095,Professional,2,5.8058522991175105e-5,0.07692307692307693,Social & Fraternal,34448
28095,Religious,7,2.0320483046911287e-4,0.2692307692307692,Social & Fraternal,34448
28095,Social & Fraternal,8,2.3223409196470042e-4,0.3076923076923077,Social & Fraternal,34448
28095,Unions,2,5.8058522991175105e-5,0.07692307692307693,Social & Fraternal,34448
28097,Economic,1,1.0052271813429835e-4,0.09090909090909091,Social & Fraternal,9948
28097,Political,1,1.0052271813429835e-4,0.09090909090909091,Social & Fraternal,9948
28097,Religious,2,2.010454362685967e-4,0.18181818181818182,Social & Fraternal,9948
28097,Social & Fraternal,6,6.031363088057901e-4,0.5454545454545454,Social & Fraternal,9948
28097,Unions,1,1.0052271813429835e-4,0.09090909090909091,Social & Fraternal,9948
28099,Economic,1,3.430178712310911e-5,0.0625,Social & Fraternal,29153
28099,Healthcare,1,3.430178712310911e-5,0.0625,Social & Fraternal,29153
28099,Hobby & Sports,1,3.430178712310911e-5,0.0625,Social & Fraternal,29153
28099,Professional,1,3.430178712310911e-5,0.0625,Social & Fraternal,29153
28099,Religious,5,1.7150893561554558e-4,0.3125,Social & Fraternal,29153
28099,Social & Fraternal,7,2.401125098617638e-4,0.4375,Social & Fraternal,29153
28101,Economic,1,4.676174888940846e-5,0.05,Social & Fraternal,21385
28101,Education,2,9.352349777881692e-5,0.1,Social & Fraternal,21385
28101,Religious,2,9.352349777881692e-5,0.1,Social & Fraternal,21385
28101,Research & Think Tank,1,4.676174888940846e-5,0.05,Social & Fraternal,21385
28101,Social & Fraternal,9,4.2085574000467617e-4,0.45,Social & Fraternal,21385
28101,Unions,3,1.402852466682254e-4,0.15,Social & Fraternal,21385
28101,Youth,2,9.352349777881692e-5,0.1,Social & Fraternal,21385
28103,Arts & Cultural,1,9.606147934678194e-5,0.1,Religious,10410
28103,Religious,4,3.8424591738712776e-4,0.4,Religious,10410
28103,Research & Think Tank,1,9.606147934678194e-5,0.1,Religious,10410
28103,Social & Fraternal,3,0.00028818443804034583,0.3,Religious,10410
28103,Unions,1,9.606147934678194e-5,0.1,Religious,10410
28105,Arts & Cultural,3,5.843510781277391e-5,0.06,Social & Fraternal,51339
28105,Community,1,1.947836927092464e-5,0.02,Social & Fraternal,51339
28105,Economic,2,3.895673854184928e-5,0.04,Social & Fraternal,51339
28105,Education,3,5.843510781277391e-5,0.06,Social & Fraternal,51339
28105,Healthcare,2,3.895673854184928e-5,0.04,Social & Fraternal,51339
28105,Hobby & Sports,2,3.895673854184928e-5,0.04,Social & Fraternal,51339
